event_id,source_organization,document_title,source_url,document_id,document_hash,provenance_status,quality_flag,is_oil_internal
EVT-BSEE-0245,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 270 - Dresser-Rand D-VIP Compressor Cylinder Head Replacement for Acorn Nut Part Number TEVM0001,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-270-dresser-rand-d-vip-compressor-cylinder,SRC-BSEE-0245,ff43fe8f5e4935ae5c63fa1760a875d849bac8b9cdd8fbddc77f3d3250e14cda,VERIFIED,VERIFIED,False
EVT-BSEE-0246,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 269 - Loss of Well Control from Sustained Casing Pressure,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-269-loss-of-well-control-from-sustained,SRC-BSEE-0246,c812780e04a09f0e1d3457b902464250fef023afc79270212caccdb76faad390,VERIFIED,VERIFIED,False
EVT-BSEE-0247,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 268 - Traveling Block Assembly Strikes Crown Block,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-268-traveling-block-assembly-strikes-crown,SRC-BSEE-0247,74f714c5010b6e5c660b0fff7d3437b09fbf34b62ec068304ee3f2b0b0c46e5e,VERIFIED,VERIFIED,False
EVT-BSEE-0248,Bureau of Safety and Environmental Enforcement (BSEE),"Safety Alert 267 - Post-Hurricane Recovery, Repair and Construction Efforts",https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-267-post-hurricane-recovery-repair-and,SRC-BSEE-0248,33b37ab7b1eb2c4f16bcea594b22e76871da33648b8373201b377f06ac208da8,VERIFIED,VERIFIED,False
EVT-BSEE-0249,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 266 - Trouble Shooting Production Platform Upset Problems,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-266-trouble-shooting-production-platform,SRC-BSEE-0249,02dcbd5173f6cb04c676e5d68a8e4ac3ca5f99ddfb59719d6c75e2e51426aa86,VERIFIED,VERIFIED,False
EVT-BSEE-0250,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 265 - Pipeline Ruptures Spilling  870 Barrels of Crude Oil,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-265-pipeline-ruptures-spilling-870-barrels-of,SRC-BSEE-0250,d7ccec20eb79ed470c0653a1a5b99ccc1df9f97201fae53ff1ee230664602475,VERIFIED,VERIFIED,False
EVT-BSEE-0251,Bureau of Safety and Environmental Enforcement (BSEE),"Safety Alert 264 - Dynamic Pipeline Riser Inspection, Maintenance, &amp; Monitoring Records on OCS Floating Facilities",https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-264-dynamic-pipeline-riser-inspection,SRC-BSEE-0251,5156b59c1b6f3f0d73cc64418a9a5f3be4521fe1f4d0795967cd41f464f2ac7f,VERIFIED,VERIFIED,False
EVT-BSEE-0252,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 263 - Pipeline Pump Fire,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-263-pipeline-pump-fire-may-5-2008,SRC-BSEE-0252,b502f903b7535c6ae3ce0c39b2be9d6f7ced27cca53420ae04ce1733eaa54529,VERIFIED,VERIFIED,False
EVT-BSEE-0253,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 262 - Sudden Crane Boom Crash Injures One,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-262-sudden-crane-boom-crash-injures-one-april,SRC-BSEE-0253,0d89eb7be6956553b0315df7031565d7ca10995774710462d249f1d35a6f461b,VERIFIED,VERIFIED,False
EVT-BSEE-0254,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 261 - Manually Operated Drains,https://www.bsee.gov/safety-alerts/safety/safety-alert-261-manually-operated-drains-april-30-2008,SRC-BSEE-0254,fe02b6107362063016f0b7c8b103e28b45b424f216f80b99cc7d1ba8d76b960d,VERIFIED,VERIFIED,False
EVT-BSEE-0255,Bureau of Safety and Environmental Enforcement (BSEE),"Safety Alert 260 - Guide Post Fails Catastrophically, Causes Fatality",https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-260-guide-post-fails-catastrophically-causes,SRC-BSEE-0255,e428bed4578350402cc9785df09a1c43ae86acaaa6cc2ff381846bc5a25b4b8c,VERIFIED,VERIFIED,False
EVT-BSEE-0256,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 259 - Catastrophic Failures in Mooring Systems Possibly Put Floating Structures at Risk,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-259-catastrophic-failures-in-mooring-systems,SRC-BSEE-0256,007ff6c188ce89f6e75d5651ac25124bdcc8f061ea985ee53451ca9dfeef263e,VERIFIED,VERIFIED,False
EVT-BSEE-0257,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 258 - Falling Debris Causes Injury,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-258-falling-debris-causes-injury,SRC-BSEE-0257,e9c00c76b2a7e3fbd919a596b49d76d7d3f32d3cb693f0c2b5e99b5e6960ac15,VERIFIED,VERIFIED,False
EVT-BSEE-0258,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 257 - Three Crane Accidents Caused by Improper Rigging,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-257-three-crane-accidents-caused-by-improper,SRC-BSEE-0258,edcd144f48aae0949b3b7da326113d1fcea332996dc39c30658b5b29918c353c,VERIFIED,VERIFIED,False
EVT-BSEE-0259,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 256 - Carbon Monoxide Poisoning,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-256-carbon-monoxide-poisoning,SRC-BSEE-0259,d61e9d628485b9ee79594db1374f3fbac6b10e0b5cc0914a30407ca5ec088136,VERIFIED,VERIFIED,False
EVT-BSEE-0260,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 255 - Compressor Explosion,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-255-compressor-explosion,SRC-BSEE-0260,d3106c028e63935cfd1cf3aa5673920eb9dbc4f9cd9c6011697305777153a9ce,VERIFIED,VERIFIED,False
EVT-BSEE-0261,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 254 - Falling Drill Pipe Causes Fatality,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-254-falling-drill-pipe-causes-fatality,SRC-BSEE-0261,243539d8cfda3140e4a1bb7eb28c5b4526182af1375ecb6b3399feb03fe65c01,VERIFIED,VERIFIED,False
EVT-BSEE-0262,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 253 - Plug and Abandonment of Non-producing Wells and Facilities,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-253-plug-and-abandonment-of-non-producing,SRC-BSEE-0262,94f98de89bb8c7263d02ac34256eecb0e95243ee7d6f7b189efda9de4a7b111b,VERIFIED,VERIFIED,False
EVT-BSEE-0263,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 252 - Retrieving Storm Packers,https://www.bsee.gov/safety-alerts/incident-and-investigations/sa-252pdf,SRC-BSEE-0263,babadb4003c332b465d8250e6d69f0a36cee034cc2570172b15e220937044702,VERIFIED,VERIFIED,False
EVT-BSEE-0264,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 251 - Collapse of Pipe Supporting Coil Tubing Causes Drowning,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-251-collapse-of-pipe-supporting-coil-tubing,SRC-BSEE-0264,526359e201e294f8f8c4ed3cf342d31987b40abe227150f686de657cd0351576,VERIFIED,VERIFIED,False
EVT-BSEE-0265,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 250 - Plug and Abandonment Operations Lead to Fatality and Brief Loss of Well Control,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-250-plug-and-abandonment-operations-lead-to,SRC-BSEE-0265,0bc533c2177e9e95799db9bed93f3cdf448221f5b5fa304a69d277c748f7b40c,VERIFIED,VERIFIED,False
EVT-BSEE-0266,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 249 - Training,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-249-training,SRC-BSEE-0266,4b5772e47be157fea343ce60b4de3eb67babbfe991bf12495403db60f1b9c4ab,VERIFIED,VERIFIED,False
EVT-BSEE-0267,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 248 - Stainless Steel Tubing-Related Fires,https://www.bsee.gov/safety-alerts/incident-and-investigations/sa-248pdf,SRC-BSEE-0267,e83a6f06bf42459e63fff3e7d7e5aae45934ce4b96e710cd89c519edf8234662,VERIFIED,VERIFIED,False
EVT-BSEE-0268,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 247 - Fatality on Storm-Damaged Platform,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-247-fatality-on-storm-damaged-platform,SRC-BSEE-0268,a31ced2431ab92865b9cee03b56e5fb11c9201a5083433682b8a660491c801b6,VERIFIED,VERIFIED,False
EVT-BSEE-0269,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 246 - Stainless Steel Tubing-Related Fires,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-246-stainless-steel-tubing-related-fires,SRC-BSEE-0269,2d632d41d7dea11942078223cc3898a40b277b249d7d722bad43ed0efa3d4824,VERIFIED,VERIFIED,False
EVT-BSEE-0270,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 245 - Serious Fire Caused by Methanol Sprayed from Duct-Tape Repaired Hose,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-245-serious-fire-caused-by-methanol-sprayed,SRC-BSEE-0270,871788cae57a804ec1a95725a3662220660d3a744442e95885389b7360bbb521,VERIFIED,VERIFIED,False
EVT-BSEE-0271,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 244 - Two Injured in Separate Incidents from Lack of Fall Protection and Improper Supervision,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-244-two-injured-in-separate-incidents-from,SRC-BSEE-0271,14b5b85be7c370627a9078053b76eecfbd881483a2cf60d37f24290359c081bd,VERIFIED,VERIFIED,False
EVT-BSEE-0272,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 243 - Unplanned Riser Disconnect Results in Spill,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-243-unplanned-riser-disconnect-results-in,SRC-BSEE-0272,61b4f61c29303342e05e88c0efe3eda892286f12105c8264f34825a6cd589c6d,VERIFIED,VERIFIED,False
EVT-BSEE-0273,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 242 - 2006 Fatalities,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-242-2006-fatalities-august-23-2006,SRC-BSEE-0273,4b114d5fb186381d9d586d487b86d92b50f1e071f78d4d1f9915d3613fde9056,VERIFIED,VERIFIED,False
EVT-BSEE-0274,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 241 - Shallow-Gas Blowout and Rig Evacuation,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-241-shallow-gas-blowout-and-rig-evacuation,SRC-BSEE-0274,216e721460f58b5f99d8a5f9c8805a0358f538b573df2d359a0a3a927d1edd24,VERIFIED,VERIFIED,False
EVT-BSEE-0275,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 240 - Conducting Activities In the Vicinity of Offshore Pipelines,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-240-conducting-activities-in-the-vicinity-of,SRC-BSEE-0275,7ac08bce59f7f17f9513e7783f4ebff92a27586c2976eef433d3315dd588194c,VERIFIED,VERIFIED,False
EVT-BSEE-0276,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 239 - Casing Bleed-down into Plastic Drum Results in Fire on Platform,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-239-casing-bleed-down-into-plastic-drum,SRC-BSEE-0276,acd7bfbb84ce8c0dec0a9a6e5561e34f35064364c12a1ee6d57902379981562e,VERIFIED,VERIFIED,False
EVT-BSEE-0277,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 238 - Floorhand Crushed During a Through-Rotary Man-Riding Operation,https://www.bsee.gov/safety-alerts/safety/safety-alert-238-floorhand-crushed-during-a-through-rotary-man-riding-operation,SRC-BSEE-0277,7c225ab54c961b17b52d9c1380f6588d4b1fb3e498c3255d52b3cc52f13adec8,VERIFIED,VERIFIED,False
EVT-BSEE-0278,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 237 - Post-Hurricane Construction Fatality and Other Incidents,https://www.bsee.gov/safety-alerts/safety/safety-alert-237-post-hurricane-construction-fatality-and-other-incidents,SRC-BSEE-0278,da0867d038995ef927fb08aae923e258d2c52a2181722d3c87ee5326126c518e,VERIFIED,VERIFIED,False
EVT-BSEE-0279,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 236 - Fatality Caused by Snagged Stabbing Board,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-236-fatality-caused-by-snagged-stabbing-board,SRC-BSEE-0279,519feaf7b05051a3ba41fd3108e1afcfe6ada5c8980d406d433122ed634cd397,VERIFIED,VERIFIED,False
EVT-BSEE-0280,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 235 - Multiple Cable Transit Failures,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-235-multiple-cable-transit-failures,SRC-BSEE-0280,56e3aac43531b26c602fd206d3478757c55c19b09c0c89085ee585c5a4f678f8,VERIFIED,VERIFIED,False
EVT-BSEE-0281,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 234 - Potential Obstructions to Mariners and Offshore Operators,https://www.bsee.gov/safety-alerts/safety/safety-alert-234-potential-obstructions-to-mariners-and-offshore-operators,SRC-BSEE-0281,7fd00854ed5b97a0d1e430cf7040b9c5ec7addd66352b5471d9b4d0559dbd76c,VERIFIED,VERIFIED,False
EVT-BSEE-0283,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 233 - Potential Obstructions to Mariners and Offshore Operators,https://www.bsee.gov/safety-alerts/safety/safety-alert-233-potential-obstructions-to-mariners-and-offshore-operators,SRC-BSEE-0283,6a7ba3314f631fcf704cacb584f19f0353d54a533b6726633acaf22b7a39e0ef,VERIFIED,VERIFIED,False
EVT-BSEE-0285,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 233 - Potential Obstructions to Mariners and Offshore Operators,https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-233-potential-obstructions-to-mariners-and,SRC-BSEE-0285,6a7ba3314f631fcf704cacb584f19f0353d54a533b6726633acaf22b7a39e0ef,VERIFIED,VERIFIED,False
EVT-BSEE-0286,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 232 - Tropical Storm Preparedness,https://www.bsee.gov/safety-alerts/safety/safety-alert-232-tropical-storm-preparedness,SRC-BSEE-0286,a2e7c81ff5c192872d1b5488c74ddba009734fde9ebaa1e7d3dd7bba856e3189,VERIFIED,VERIFIED,False
EVT-BSEE-0287,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 231 - Human Engineering Factors Result in Increasing Number of Riser Disconnects,https://www.bsee.gov/safety-alerts/safety/safety-alert-231-human-engineering-factors-result-in-increasing-number-of-riser,SRC-BSEE-0287,d48ff7853725e16f547c7e9925c0f746a9b1dbfff027d552a3e70c4b9477adfc,VERIFIED,VERIFIED,False
EVT-BSEE-0289,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 230 - Equipment Failure on Deepwater Rig While Running Casing in Open Waters,https://www.bsee.gov/safety-alerts/safety/safety-alert-230-equipment-failure-on-deepwater-rig-while-running-casing-in,SRC-BSEE-0289,37d0c2bb6828f56594f8d7f3928cc4958c210f71f0d82b55fe3b22aaa945485c,VERIFIED,VERIFIED,False
EVT-BSEE-0290,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 229 - Inadequate Job Planning Results in Atmospheric Release of Gas,https://www.bsee.gov/safety-alerts/safety/safety-alert-229-inadequate-job-planning-results-in-atmospheric-release-of-gas,SRC-BSEE-0290,0778067cc86f70c8ce4ab7307750fbe5aa4333b04af8bb78fb8600e70d9eaa1c,VERIFIED,VERIFIED,False
EVT-BSEE-0291,Bureau of Safety and Environmental Enforcement (BSEE),"Safety Alert 228 - Vent Gas Migrates Through Cable Entrance Hole, Motor Control Center Explodes",https://www.bsee.gov/safety-alerts/safety/safety-alert-228-vent-gas-migrates-through-cable-entrance-hole-motor-control,SRC-BSEE-0291,966484173b4beddd483b38a48d2cb071783cf7208f0d20ecc01a078c8fd32ee4,VERIFIED,VERIFIED,False
EVT-BSEE-0292,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 227 - Explosion and Fire on Platform Caused by Improper Welding and Burning Practice,https://www.bsee.gov/safety-alerts/safety/safety-alert-227-explosion-and-fire-on-platform-caused-by-improper-welding-and,SRC-BSEE-0292,4078ef864a3d6fd1567ed7f2f3933e534b2fffb77a5d55338f738f0068f134e1,VERIFIED,VERIFIED,False
EVT-BSEE-0293,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 226 - Pressure Rise to Surface after Cementing Leads to Burst Casing and Loss of Control,https://www.bsee.gov/safety-alerts/safety/safety-alert-226-pressure-rise-to-surface-after-cementing-leads-to-burst-casing,SRC-BSEE-0293,ce3021d7df26cb8203214c42bbd3f4192de62b8fec272fc4e51b88247c2d1d24,VERIFIED,VERIFIED,False
EVT-BSEE-0294,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 225 - Fatality on Rig Caused by Snagged Barricade,https://www.bsee.gov/safety-alerts/safety/safety-alert-225-fatality-on-rig-caused-by-snagged-barricade,SRC-BSEE-0294,9e9db97c7bef90c4f1e846f59b6108e096264df401d4267fc5a9697a55e79cf8,VERIFIED,VERIFIED,False
EVT-BSEE-0295,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 224 - Erroneous Activation of Dump Valve Causes Loss of 165 bbls of Oil-Based Mud,https://www.bsee.gov/safety-alerts/safety/safety-alert-224-erroneous-activation-of-dump-valve-causes-loss-of-165-bbls-of,SRC-BSEE-0295,982d244c4b539f81b5d035edf3b191fb1f5c423b1a72f6e4a134fb0c536305d1,VERIFIED,VERIFIED,False
EVT-BSEE-0296,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 223 - Loss of Well Control,https://www.bsee.gov/safety-alerts/safety/safety-alert-223-loss-of-well-control,SRC-BSEE-0296,cfd9c9b664a38b437e74e5c06718bc9fc61b5709089badc94da1f9648b885d40,VERIFIED,VERIFIED,False
EVT-BSEE-0297,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 222 - Riser Flexible Joints,https://www.bsee.gov/safety-alerts/safety/safety-alert-222-riser-flexible-joints,SRC-BSEE-0297,f80209927e2f10b229c18420859f73484baa91b553c3c18b97cfd0e20fe60ac1,VERIFIED,VERIFIED,False
EVT-BSEE-0298,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 221 - Hanger Failure and Ejection Lead to Well Control Incident,https://www.bsee.gov/safety-alerts/blowout-prevention/safety-alert-221-hanger-failure-and-ejection-lead-to-well-control,SRC-BSEE-0298,8201ba056aec6fd5561376cee51bba0a36363ada580230faf8bcbc0e1acba935,VERIFIED,VERIFIED,False
EVT-BSEE-0299,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 220 - Lifting Fatality,https://www.bsee.gov/safety-alerts/safety/safety-alert-220-lifting-fatality,SRC-BSEE-0299,ec4fa364aa16e137ac8a9e4eac89648dd2897aa9c42d8a323d99906dd3c5ed5e,VERIFIED,VERIFIED,False
EVT-BSEE-0300,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 219 - Loss of Well Control While Drilling Surface Hole,https://www.bsee.gov/safety-alerts/safety/safety-alert-219-loss-of-well-control-while-drilling-surface-hole,SRC-BSEE-0300,336634f5c925351399299cccd39089f73f8cceb77217b05901f4133c354d8e08,VERIFIED,VERIFIED,False
EVT-BSEE-0301,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 218 - Fall Results in Fatality,https://www.bsee.gov/safety-alerts/safety/safety-alert-218-fall-results-in-fatality,SRC-BSEE-0301,d3bf260a8e0b175067fd316561d3ba4a1826665a12c5d29a7ca6e2676a39b726,VERIFIED,VERIFIED,False
EVT-BSEE-0302,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 217 - Loss of Control Associated with Setting Surface Casing,https://www.bsee.gov/safety-alerts/safety/safety-alert-217-loss-of-control-associated-with-setting-surface-casing,SRC-BSEE-0302,b39e53aee590fd58ebb0d214ce70f35a1f7a1901b1534271b53bd3108dd635c0,VERIFIED,VERIFIED,False
EVT-BSEE-0303,Bureau of Safety and Environmental Enforcement (BSEE),Safety Alert 216 - Loss Of Well Control: Annular Flow After Cementing,https://www.bsee.gov/safety-alerts/safety/safety-alert-216-loss-of-well-control-annular-flow-after-cementing,SRC-BSEE-0303,3af664582702080996854e5a75f10be2244186f9c763ed3125658b5affd641c3,VERIFIED,VERIFIED,False
